Chromosome_MM1S_Pol2_DMSO	TSSR_Start_MM1S_Pol2_DMSO	TSSR_End_MM1S_Pol2_DMSO	GeneBody_Start_MM1S_Pol2_DMSO	GeneBody_End_MM1S_Pol2_DMSO	Strand_MM1S_Pol2_DMSO	Symbol_MM1S_Pol2_DMSO	IsOverlapped_MM1S_Pol2_DMSO	Traveling_Ratio_MM1S_Pol2_DMSO	reads.Promoter_MM1S_Pol2_DMSO	reads.TSSR_MM1S_Pol2_DMSO	reads.GeneBody_MM1S_Pol2_DMSO	reads.TESR_MM1S_Pol2_DMSO	iRatio_MM1S_Pol2_DMSO	Traveling_Ratio_MM1S_Pol2_JQKD82	reads.Promoter_MM1S_Pol2_JQKD82	reads.TSSR_MM1S_Pol2_JQKD82	reads.GeneBody_MM1S_Pol2_JQKD82	reads.TESR_MM1S_Pol2_JQKD82	iRatio_MM1S_Pol2_JQKD82
chr19	48547011	48547341	48532639	48547011	-	CABP5	N	0.775410012947777	3	1	56	20	0.857142857142857	1.35696752265861	4	2	64	12	0.714285714285714
chr19	48613809	48614139	48551099	48613809	-	PLA2G4C	Y	10.4098469506324	12	15	273	13	0.348214285714286	19.3198541103514	13	31	304	20	0.1875
chr19	48564597	48564927	48564927	48568202	+	PLA2G4C-AS1	Y	1.64954682779456	8	3	18	16	0.964285714285714	0	2	0	14	25	1.28571428571429
chr19	48673560	48673890	48618701	48673560	-	LIG1	N	11.2966349389777	54	67	983	50	0.346638655462185	11.1774200223482	73	64	949	48	0.487912087912088
chr19	48673918	48674248	48674248	48700877	+	C19orf68	N	10.5320516341664	158	36	275	30	1.84169884169884	11.1561732124874	153	52	375	24	1.24528301886792
chr19	48758903	48759233	48711342	48758903	-	CARD8	Y	19.9252688821752	11	52	375	69	0.0970350404312669	26.7827991204705	12	63	338	79	0.0870535714285714
chr19	48758901	48759231	48759231	48761450	+	CARD8-AS1	Y	16.6076823478636	32	52	21	41	0.266846361185984	19.5111233177698	30	64	22	50	0.204395604395604
chr19	48773325	48773655	48773655	48790865	+	ZNF114	N	0.799953520799442	6	1	65	18	1.5	1.5071588073033	4	2	69	19	0.714285714285714
chr19	48823032	48823362	48799708	48823032	-	CCDC114	N	1.88754315925766	4	3	112	18	0.535714285714286	0.607485154703615	10	1	116	11	2.35714285714286
chr19	48828598	48828928	48828928	48833810	+	EMP3	N	2.63987915407855	20	17	95	333	0.5	3.11538533711133	18	34	161	372	0.23265306122449
chr19	48867194	48867524	48835612	48867194	-	TMEM143	N	8.2897677358531	76	49	564	131	0.66	9.5416918429003	106	63	630	183	0.716517857142857
chr19	48867620	48867950	48867950	48879634	+	SYNGR4	N	13.6885751279364	100	38	98	84	1.10989010989011	24.8278609607915	122	64	91	121	0.810989010989011
chr19	48894510	48894840	48885826	48894510	-	KDELR1	N	2.79134794626213	3	25	235	96	0.0659340659340659	5.28617907771986	25	55	273	125	0.198979591836735
chr19	48898101	48898431	48898431	48948188	+	GRIN2D	N	0.446072059311322	4	1	337	254	1.07142857142857	0.742352019693409	6	2	405	271	1
chr19	48948999	48949329	48949329	48957164	+	GRWD1	N	5.18502137440469	24	76	347	128	0.139146567717996	5.85864689187952	23	98	396	120	0.103896103896104
chr19	48958933	48959263	48959263	48969367	+	KCNJ14	N	1.92523339049019	22	14	222	121	0.657142857142857	2.168705528866	18	13	183	144	0.581632653061224
chr19	48972434	48972764	48972764	48985571	+	CYTH2	N	11.9377772064023	16	58	188	33	0.123486682808717	12.6413500078237	17	82	251	42	0.0929432013769363
chr19	49016146	49016476	48988527	49016146	-	LMTK3	N	0.851470497564585	9	2	196	34	1.42857142857143	0.358129222151628	36	1	233	45	7.92857142857143
chr19	49055398	49055728	49055728	49102684	+	SULT2B1	N	2.37760974868774	1	3	179	18	0.214285714285714	1.68885771831391	4	2	168	17	0.714285714285714
chr19	49116394	49116724	49103856	49116394	-	FAM83E	Y	2.61256380873008	23	4	58	19	2.05714285714286	4.87056538627536	39	9	70	10	1.71428571428571
chr19	49109969	49110299	49110299	49110971	+	SPACA4	Y	0	3	1	0	24	0.857142857142857	3.04984894259819	2	3	2	23	0.321428571428571
chr19	49122375	49122705	49118583	49122375	-	RPL18	Y	3.4644136865032	72	182	602	219	0.17096018735363	4.13458439245794	84	232	643	268	0.156345800122624
chr19	49122517	49122847	49122847	49133663	+	SPHK2	Y	13.4981610403258	316	95	230	69	1.41517857142857	11.2994418557018	369	102	295	92	1.53952843273232
chr19	49140507	49140837	49133816	49140507	-	DBP	N	1.64267371601208	44	13	160	77	1.37755102040816	1.109981636159	112	14	255	130	3.22857142857143
chr19	49149269	49149599	49141198	49149269	-	CA11	Y	1.85215495812459	13	6	79	132	0.857142857142857	1.61382619513062	19	9	136	231	0.857142857142857
chr19	49141265	49141595	49141595	49185502	+	SEC1P	Y	18.5841761898507	34	29	207	18	0.5	49.0632785664032	53	81	219	20	0.282229965156794
chr19	49176038	49176368	49164663	49176038	-	NTN5	Y	0.954682779456193	2	1	36	11	0.642857142857143	0.904436317379552	2	1	38	23	0.642857142857143
chr19	49199197	49199527	49199527	49209191	+	FUT2	Y	5.30898104916232	3	4	22	12	0.342857142857143	0.884830174860386	2	1	33	16	0.642857142857143
chr19	49206805	49207135	49205706	49206805	-	LOC105447645	Y	1.66163141993958	0	1	2	13	0.214285714285714	1.32930513595166	2	2	5	15	0.428571428571429
chr19	49222676	49223006	49215978	49222676	-	MAMSTR	N	0	4	0	32	14	2.14285714285714	0	3	0	34	12	1.71428571428571
chr19	49243670	49244000	49223841	49243670	-	RASIP1	N	0	1	0	96	17	0.857142857142857	0	4	0	99	13	2.14285714285714
chr19	49249866	49250196	49244144	49249866	-	IZUMO1	N	3.00696177590963	6	4	23	11	0.6	1.67322873014326	11	3	31	15	1.28571428571429
chr19	49258347	49258677	49251267	49258347	-	FUT1	N	0.594243034575361	1	1	36	27	0.428571428571429	0.319294764846463	1	1	67	27	0.428571428571429
chr19	49258785	49259115	49259115	49261587	+	FGF21	N	0	2	0	8	13	1.28571428571429	1.24521651560926	2	1	6	20	0.642857142857143
chr19	49314020	49314350	49298318	49314020	-	BCAT2	N	13.1137965760322	54	68	246	27	0.341614906832298	11.1626088501866	64	80	340	33	0.343915343915344
chr19	49339634	49339964	49316273	49339634	-	HSD17B14	N	1.80974513905028	8	2	78	174	1.28571428571429	1.66724552180222	9	3	127	224	1.07142857142857
chr19	49371584	49371914	49340353	49371584	-	PLEKHA4	N	1.30146890301073	5	2	145	12	0.857142857142857	0	3	0	142	28	1.71428571428571
chr19	49375618	49375948	49375948	49379319	+	PPP1R15A	N	4.86536850389703	101	341	714	523	0.12781954887218	4.46452155021104	110	479	1093	720	0.0991071428571429
chr19	49401696	49402026	49384221	49401696	-	TULP2	N	0.858497285879203	1	2	123	406	0.285714285714286	0.312411734210479	2	1	169	574	0.642857142857143
chr19	49403276	49403606	49403606	49426540	+	NUCB1	Y	6.76971559537452	7	17	174	37	0.19047619047619	4.53864826712753	8	15	229	64	0.241071428571429
chr19	49421848	49422178	49414186	49421848	-	NUCB1-AS1	Y	0.406158901786188	3	1	57	19	0.857142857142857	0.798312324200438	11	3	87	26	1.28571428571429
chr19	49436908	49437238	49437238	49448226	+	DHDH	N	11.988670694864	17	13	36	17	0.551020408163265	29.9604303293788	29	37	41	15	0.338345864661654
chr19	49458086	49458416	49458416	49465055	+	BAX	N	6.01812688821752	21	33	110	374	0.277310924369748	7.82498767971545	46	55	141	641	0.35969387755102
chr19	49468535	49468865	49468865	49470136	+	FTL	N	3.54994377684148	107	206	223	234	0.22360248447205	4.60303442780784	189	327	273	316	0.248257839721254
chr19	49496310	49496640	49471381	49496310	-	GYS1	N	8.86084947574196	109	54	459	633	0.857142857142857	11.7160120845921	141	84	540	936	0.715966386554622
chr19	49496674	49497004	49497004	49519252	+	RUVBL2	Y	8.7675029554709	77	45	345	45	0.726708074534162	10.4775514935484	107	65	417	80	0.701298701298701
chr19	49520047	49520377	49519236	49520047	-	LHB	Y	0.943527771322333	15	5	13	42	1.14285714285714	0.327089627391742	33	2	15	71	4.85714285714286
chr19	49522441	49522771	49521504	49522441	-	LOC101059948	N	1.13353474320242	3	2	5	55	0.571428571428572	0.944612286002014	8	3	9	97	0.964285714285714
chr19	49527332	49527662	49526125	49527332	-	CGB3	N	0	0	0	0	17	0.428571428571429	0	0	0	0	26	0.428571428571429
chr19	49535099	49535429	49535429	49536495	+	CGB2	N	0	2	1	0	8	0.642857142857143	0	1	0	0	4	0.857142857142857
chr19	49539891	49540221	49538825	49539891	-	CGB1	N	0	3	0	1	6	1.71428571428571	0	2	0	0	3	1.28571428571429
chr19	49547071	49547401	49547401	49548568	+	CGB5	N	0	1	0	0	5	0.857142857142857	0	0	0	0	2	0.428571428571429
chr19	49552068	49552398	49550894	49552068	-	CGB8	N	0	0	0	0	5	0.428571428571429	0	0	0	0	2	0.428571428571429
chr19	49558697	49559027	49557530	49558697	-	CGB7	N	0	2	0	0	9	1.28571428571429	1.76435045317221	2	1	2	10	0.642857142857143
chr19	49566824	49567154	49564396	49566824	-	NTF4	N	0	0	0	5	16	0.428571428571429	0.733836858006042	7	1	10	12	1.71428571428571
chr19	49575898	49576228	49570674	49575898	-	KCNA7	N	0.789274924471299	4	1	20	11	1.07142857142857	1.50338080851676	4	2	21	20	0.714285714285714
chr19	49588366	49588696	49588696	49611870	+	SNRNP70	N	5.37244623253866	12	62	808	94	0.0884353741496599	7.16399288691728	20	97	948	127	0.0918367346938776
chr19	49617587	49617917	49617917	49621717	+	LIN7B	Y	2.65001161980014	14	6	26	110	0.918367346938776	1.96858006042296	9	6	35	145	0.612244897959184
chr19	49622097	49622427	49621653	49622097	-	C19orf73	Y	1.76896167912228	18	50	38	24	0.159663865546219	1.09006287254021	22	60	74	34	0.161592505854801
chr19	49622615	49622945	49622945	49654287	+	PPFIA3	N	5.0987915407855	86	7	130	16	4.66071428571429	2.67491081639272	124	5	177	19	8.92857142857143
chr19	49658381	49658711	49654455	49658381	-	HRC	N	0	2	0	15	32	1.28571428571429	1.87327079026872	3	3	19	52	0.428571428571429
chr19	49660967	49661297	49661297	49715098	+	TRPM4	N	2.37868985336379	2	3	205	16	0.321428571428571	1.99440253554019	1	2	163	27	0.285714285714286
chr19	49828174	49828504	49792891	49828174	-	SLC6A16	Y	0	5	0	164	13	2.57142857142857	1.39344035700887	4	2	153	18	0.714285714285714
chr19	49838646	49838976	49838976	49843861	+	CD37	Y	5.53549848942598	1	3	8	10	0.214285714285714	3.47325395414964	5	4	17	12	0.514285714285714
chr19	49865414	49865744	49843852	49865414	-	TEAD2	Y	1.10415279840238	3	1	59	8	0.857142857142857	0	3	0	67	13	1.71428571428571
chr19	49866956	49867286	49867286	49878373	+	DKKL1	Y	2.88780081258464	7	5	58	13	0.571428571428572	0	4	0	37	16	2.14285714285714
chr19	49891038	49891368	49871961	49891038	-	LOC101928295	Y	8.47609738759552	9	10	68	25	0.38961038961039	7.20468277945619	15	9	72	15	0.685714285714286
chr19	49891444	49891774	49891774	49921256	+	CCDC155	N	2.19030756277549	12	3	122	16	1.39285714285714	5.88214672518953	16	7	106	22	0.910714285714286
chr19	49926398	49926728	49925670	49926398	-	PTH2	N	2.202416918429	4	3	3	18	0.535714285714286	1.1012084592145	5	1	2	24	1.28571428571429
chr19	49929657	49929987	49929987	49932075	+	GFY	N	6.31117824773414	2	2	2	11	0.428571428571429	0	6	0	7	11	3
chr19	49944508	49944838	49932654	49944508	-	SLC17A7	N	2.44198022521285	6	3	44	8	0.75	1.70550999856136	5	2	42	17	0.857142857142857
chr19	49954815	49955145	49949549	49954815	-	PIH1D1	N	6.67293636097846	20	39	93	51	0.225	6.50961274375172	18	36	88	61	0.22007722007722
chr19	49956442	49956772	49956772	49974305	+	ALDH16A1	N	12.7181415281419	48	109	454	67	0.190909090909091	16.5974844549747	48	167	533	127	0.125
chr19	49977435	49977765	49977765	49989488	+	FLT3LG	N	12.4718097102251	16	25	71	1172	0.28021978021978	23.9199591948837	33	52	77	1184	0.274932614555256
chr19	49990780	49991110	49991110	49995564	+	RPL13A	Y	4.91683481789501	136	396	1084	384	0.147894926232458	6.93353474320242	136	493	957	524	0.118854829381145
chr19	49990834	49991164	49991164	49995096	+	RPL13AP5	Y	4.57559570217328	203	382	992	388	0.228273032450578	6.47868022795298	215	470	862	493	0.196542311191993
chr19	49999591	49999921	49999921	50002969	+	RPS11	Y	3.2824874343119	72	160	449	228	0.194321206743567	3.96419217265139	109	207	481	360	0.226648351648352
chr19	50015505	50015835	50015835	50029685	+	FCGRT	N	2.32477341389728	2	2	36	14	0.428571428571429	0.853998396941858	2	1	49	20	0.642857142857143
chr19	50030844	50031174	50031174	50046890	+	RCN3	N	1.35666810530859	2	2	70	17	0.428571428571429	3.70963935045317	2	5	64	16	0.214285714285714
chr19	50083529	50083859	50058724	50083529	-	NOSIP	N	40.388226568012	37	90	167	30	0.178963893249608	42.5903290244829	43	104	183	32	0.179591836734694
chr19	50084556	50084886	50084886	50094265	+	PRRG2	N	1.01208459214502	66	5	140	127	4.78571428571429	1.08472224229896	86	8	209	161	4.14285714285714
chr19	50094881	50095211	50095211	50129696	+	PRR12	N	3.8059291754611	65	16	438	56	1.66386554621849	4.03957264665258	77	24	619	62	1.33714285714286
chr19	50143100	50143430	50138548	50143100	-	RRAS	N	2.29254783484391	135	8	48	68	6.47619047619048	2.46889766829344	221	14	78	101	6.34285714285714
chr19	50145351	50145681	50145681	50161906	+	SCAF1	N	7.26239230166723	53	28	189	59	0.798029556650246	13.4248787153226	100	66	241	129	0.646055437100213
chr19	50168832	50169162	50162825	50168832	-	IRF3	Y	6.58578188915328	40	41	113	48	0.418367346938776	5.45310737393514	58	70	233	91	0.356136820925553
chr19	50168368	50168698	50168698	50177173	+	BCL2L12	Y	2.07117469344233	19	11	136	432	0.714285714285714	2.71808806899694	40	19	179	506	0.878571428571429
chr19	50180378	50180708	50180708	50191707	+	PRMT1	Y	5.278440167069	120	98	617	91	0.523809523809524	5.08320145782381	147	106	693	153	0.592790387182911
chr19	50191911	50192241	50192241	50194247	+	ADM5	N	1.21268882175227	31	12	60	19	1.05494505494505	1.64831490335259	65	28	103	29	0.975369458128079
chr19	50194334	50194664	50194664	50216988	+	CPT1C	N	4.43731117824773	15	5	76	22	1.14285714285714	9.23933286429665	20	10	73	9	0.818181818181818
chr19	50266215	50266545	50243010	50266215	-	TSKS	N	2.73151018166124	3	3	77	27	0.428571428571429	0	2	0	77	17	1.28571428571429
chr19	50270149	50270479	50270479	50310369	+	AP2A1	Y	6.29564413581639	16	14	268	89	0.485714285714286	10.6967410929763	36	30	338	174	0.511520737327189
chr19	50316267	50316597	50310123	50316267	-	FUZ	Y	3.06725338237226	15	19	115	40	0.342857142857143	3.12307648869187	26	36	214	59	0.312741312741313
chr19	50321505	50321835	50321835	50340237	+	MED25	Y	7.56437922601065	43	20	147	46	0.897959183673469	15.2742272832907	92	50	182	55	0.781512605042017
chr19	50354633	50354963	50341902	50354633	-	PTOV1-AS1	Y	3.20543806646526	26	19	228	43	0.578571428571429	4.37708094593187	38	33	290	48	0.491596638655462
chr19	50353961	50354291	50354291	50364001	+	PTOV1	Y	4.40075528700906	40	66	440	116	0.26226012793177	3.79501285115209	53	78	603	135	0.292947558770344
chr19	50362246	50362576	50359721	50362246	-	PTOV1-AS2	Y	0.836319993378306	35	16	146	135	0.907563025210084	1.244253251018	46	30	184	201	0.649769585253456
chr19	50370522	50370852	50364459	50370522	-	PNKP	N	6.0751060532536	71	64	193	197	0.474725274725275	8.89070552692376	96	99	204	251	0.415714285714286
chr19	50381313	50381643	50372289	50381313	-	AKT1S1	Y	2.0824725118458	17	43	563	205	0.175324675324675	2.00584264414492	25	59	802	271	0.185714285714286
chr19	50380651	50380981	50380981	50392007	+	TBC1D17	Y	11.0603141993958	175	83	250	69	0.897959183673469	11.1047331319235	211	125	375	103	0.72108843537415
chr19	50432496	50432826	50392912	50432496	-	IL4I1	Y	26.9217611515905	480	199	884	36	1.03071428571429	21.8575721959723	616	210	1149	63	1.25321597833446
chr19	50432688	50433018	50410083	50432688	-	NUP62	Y	20.5679291721588	375	234	777	47	0.685714285714286	18.8594230680755	495	272	985	52	0.778649921507064
chr19	50431928	50432258	50432258	50437193	+	ATF5	Y	0.882970265543012	35	45	760	48	0.335403726708075	0.601171244625029	34	36	893	45	0.405405405405405
chr19	50464129	50464459	50452249	50464129	-	SIGLEC11	N	0	3	0	34	17	1.71428571428571	0	3	0	48	15	1.71428571428571
chr19	50472826	50473156	50473156	50476788	+	SIGLEC16	N	0	4	0	10	25	2.14285714285714	0	0	0	20	45	0.428571428571429
chr19	50528505	50528835	50479723	50528505	-	VRK3	N	9.64172572493435	16	28	428	26	0.251231527093596	14.8188968115014	42	55	547	49	0.329081632653061
chr19	50529032	50529362	50529362	50552031	+	ZNF473	N	3.28373960187063	41	7	146	30	2.25	14.2052142777218	78	28	135	25	1.16748768472906
chr19	50553906	50554236	50554236	50570052	+	FLJ26850	N	1.25751311814279	9	2	76	13	1.42857142857143	1.67668415752372	7	2	57	15	1.14285714285714
chr19	50666238	50666568	50655804	50666238	-	IZUMO2	N	3.63757843365094	3	3	26	17	0.428571428571429	1.05085599194361	5	1	30	28	1.28571428571429
chr19	50706854	50707184	50707184	50813801	+	MYH14	N	0	0	0	364	12	0.428571428571429	0	3	0	304	10	1.71428571428571
chr19	50836472	50836802	50815198	50836472	-	KCNC3	N	0	4	0	50	10	2.14285714285714	3.01288708459214	6	3	64	21	0.75
chr19	50847705	50848035	50837056	50847705	-	NAPSB	N	3.28318638633701	9	5	49	11	0.714285714285714	0	3	0	39	17	1.71428571428571
chr19	50868787	50869117	50861728	50868787	-	NAPSA	N	1.06646525679758	5	1	20	28	1.28571428571429	2.13293051359517	10	3	30	15	1.17857142857143
chr19	50879649	50879979	50879979	50886285	+	NR1H2	N	4.84775762492928	45	72	283	200	0.270058708414873	6.19919918884244	50	95	292	197	0.227678571428571
chr19	50887549	50887879	50887879	50921275	+	POLD1	N	7.44324203853202	66	36	488	34	0.776061776061776	11.7713494461229	66	56	480	32	0.503759398496241
chr19	50922164	50922494	50922494	50934309	+	SPIB	N	2.37985901309164	16	4	60	111	1.45714285714286	1.69989929506546	17	4	84	132	1.54285714285714
chr19	50936129	50936459	50936459	50969583	+	MYBPC2	N	3.89904657276258	59	6	154	22	3.6734693877551	6.40017916110448	65	11	172	19	2.35714285714286
chr19	50979703	50980033	50970041	50979703	-	FAM71E1	Y	37.9077873472517	59	87	67	24	0.292207792207792	53.6526496284804	52	136	74	19	0.165797705943691
chr19	50979703	50980033	50980033	50986783	+	EMC10	Y	10.2568325096485	27	87	173	73	0.136363636363636	18.3697004861848	37	136	151	69	0.118873826903024
chr19	51014312	51014642	51009253	51014312	-	JOSD2	N	5.70410785949407	18	25	67	24	0.313186813186813	6.8661989861232	38	53	118	33	0.30952380952381
chr19	51017647	51017977	51014856	51017647	-	ASPDH	N	0.40166882462955	3	1	21	84	0.857142857142857	0.683922593288152	8	3	37	154	0.964285714285714
chr19	51071002	51071332	51020149	51071002	-	LRRC4B	N	0	0	0	153	20	0.428571428571429	0	1	0	156	30	0.857142857142857
chr19	51142792	51143122	51125233	51142792	-	SYT3	N	1.06102719033233	2	1	50	3	0.642857142857143	1.26312760753848	2	1	42	2	0.642857142857143
chr19	51152671	51153001	51153001	51162567	+	C19orf81	Y	2.2818413102242	4	3	38	9	0.535714285714286	1.99333263881654	5	2	29	8	0.857142857142857
chr19	51219895	51220225	51162513	51219895	-	SHANK1	Y	2.08870527426928	1	2	166	13	0.285714285714286	2.20843997152039	5	2	157	18	0.857142857142857
chr19	51226574	51226904	51226904	51228981	+	CLEC11A	N	2.69054812257229	3	3	7	15	0.428571428571429	1.39509902651897	3	2	9	11	0.571428571428572
chr19	51273690	51274020	51274020	51274989	+	GPR32	N	0	2	0	2	24	1.28571428571429	0	5	1	0	11	1.28571428571429
chr19	51289167	51289497	51279402	51289167	-	LOC105372440	N	1.73556068953261	19	4	68	24	1.71428571428571	2.95045317220544	15	6	60	11	0.979591836734694
chr19	51293641	51293971	51293971	51298481	+	ACPT	N	0.508177582057453	19	11	295	415	0.714285714285714	0.904253948253891	28	28	422	518	0.428571428571429
chr19	51307810	51308140	51300949	51307810	-	C19orf48	Y	6.59057669278511	62	316	994	434	0.0851735015772871	6.60870151977548	64	314	985	575	0.0884353741496599
chr19	51320906	51321236	51321236	51322134	+	MGC45922	N	5.43202416918429	1	2	1	7	0.285714285714286	0.679003021148036	3	1	4	10	0.857142857142857
chr19	51326743	51327073	51322401	51326743	-	KLK1	N	5.62321968062149	2	3	7	9	0.321428571428571	0	1	0	9	15	0.857142857142857
chr19	51334479	51334809	51328544	51334479	-	KLK15	Y	1.19556898288016	2	1	15	11	0.642857142857143	2.5619335347432	3	2	14	5	0.571428571428572
chr19	51333755	51334085	51334085	51354399	+	LOC105372441	Y	0	1	0	76	9	0.857142857142857	3.61027190332326	0	4	68	18	0.0857142857142857
chr19	51358140	51358470	51358470	51364020	+	KLK3	N	0	2	0	20	22	1.28571428571429	1.29003021148036	1	1	13	16	0.428571428571429
chr19	51376658	51376988	51376988	51383823	+	KLK2	N	1.65220543806647	1	2	25	14	0.285714285714286	0	2	0	33	16	1.28571428571429
chr19	51399354	51399684	51385351	51399354	-	KLKP1	N	0	5	0	48	12	2.57142857142857	0	2	0	68	14	1.28571428571429
chr19	51413694	51414024	51409607	51413694	-	KLK4	N	1.23504531722054	1	1	10	13	0.428571428571429	0	1	0	14	9	0.857142857142857
chr19	51456044	51456374	51446558	51456044	-	KLK5	N	1.46982725230459	6	2	39	13	1	4.98463155129384	1	4	23	14	0.171428571428571
chr19	51472629	51472959	51461886	51472629	-	KLK6	N	0	2	0	36	17	1.28571428571429	0	6	0	37	12	3
chr19	51487020	51487350	51479734	51487020	-	KLK7	N	1.46767371601208	1	1	15	12	0.428571428571429	0	1	0	16	11	0.857142857142857
chr19	51504658	51504988	51499263	51504658	-	KLK8	N	1.16443677168753	3	1	14	15	0.857142857142857	0	3	0	24	21	1.71428571428571
chr19	51512590	51512920	51505768	51512590	-	KLK9	N	1.21254665007997	0	1	17	11	0.214285714285714	1.3742195367573	3	1	15	14	0.857142857142857
chr19	51523131	51523461	51515999	51523131	-	KLK10	N	1.07749244712991	1	1	20	7	0.428571428571429	3.40260772777866	3	3	19	14	0.428571428571429
chr19	51530990	51531320	51525486	51530990	-	KLK11	N	2.07892749244713	3	2	16	10	0.571428571428572	0	4	0	10	20	2.14285714285714
chr19	51537848	51538178	51532347	51537848	-	KLK12	N	0	2	0	20	14	1.28571428571429	2.55728561468743	1	2	13	8	0.285714285714286
